"Year","scenario","Zoop_Mean","Zoop_SD","Zoop_Min","Zoop_Max","Zoop_Q25","Zoop_Q75","Fish_Mean","Fish_SD","Fish_Min","Fish_Max","Fish_Q25","Fish_Q75","TCB_Mean","TCB_SD","TCB_Min","TCB_Max","TCB_Q25","TCB_Q75","n_models"
1996,"historical",0.0566505787763827,1.10630967024307,-0.640017274997893,1.33229864478332,-0.581173454227084,0.404984505663521,-0.244437080375395,1.19926493203145,-1.01773700088836,1.13707055910027,-0.935190900113226,0.142212879881085,-0.126747460696594,1.16143597170564,-0.869184756514285,1.21169590913886,-0.795969145614321,0.244471187212252,3
1997,"historical",0.991496109941842,1.59799093580534,-0.335885130148089,2.76519542973155,0.104646450046989,1.65518672998681,0.776317039548418,1.74475778282418,-0.607395942148174,2.73631528467294,-0.203682083013841,1.46817353039671,0.859944499713839,1.68783233985675,-0.503611748834591,2.74767194931218,-0.0839192250853324,1.54172262398805,3
1998,"historical",-0.600412354846615,1.97141355798509,-2.81527684670638,0.962270238289654,-1.38175365141475,0.507019891083265,-0.589539320057967,2.00490012621365,-2.87721611258075,0.861749374310347,-1.31518366724212,0.554299076203422,-0.594045242115789,1.99063630627962,-2.85354001402743,0.901277629419325,-1.34170667788335,0.535702143840033,3
1999,"historical",0.118442982191487,0.487776798892259,-0.198032956478305,0.680176231201231,-0.162423642313386,0.276680951526383,0.149428755560632,0.63428595840543,-0.420641616160951,0.832689386984872,-0.192201560151488,0.434463941421423,0.137806561873662,0.572030788159671,-0.333092532154297,0.774391690749074,-0.180486002564044,0.373256108887641,3
2000,"historical",-1.54408122166626,1.76555540020084,-3.14794031000541,0.347762488730311,-2.49000307686454,-0.742151677496685,-1.70874446333125,2.07938682786171,-3.6670657216331,0.473571586722176,-2.79990248835797,-0.72958383418033,-1.64353068794768,1.95618565470833,-3.46292778556642,0.425481436461081,-2.67803675015206,-0.733832139138312,3
2001,"historical",-1.22195415336726,0.426060862509663,-1.52357116304269,-0.734547604613187,-1.46565742774429,-1.07114564852954,-1.4223352236835,0.661454217485922,-1.8436676905591,-0.659961734450286,-1.8035219683001,-1.2116689902457,-1.34440913222558,0.567348605019859,-1.67222446464981,-0.689291459510465,-1.67196796858313,-1.18050146601346,3
2002,"historical",-0.916283545538826,0.994769451027157,-2.05604354694782,-0.222804940117296,-1.26302284824959,-0.346403544834329,-1.10275080660754,1.07058911851644,-2.31471823185479,-0.285787756629562,-1.51123233159654,-0.496767093983922,-1.03029509764766,1.03959034895566,-2.21299846413231,-0.261017435916667,-1.41493392851315,-0.438943414405333,3
2003,"historical",-1.92053717464512,2.4263402654225,-4.71068343946691,-0.305373267129258,-2.72811912840306,-0.525464042234233,-2.06601657927723,2.42860163330639,-4.86612448016246,-0.533099161889917,-2.83247528797089,-0.665962628834622,-2.00900019044358,2.42719053023011,-4.80499972587976,-0.443537536033504,-2.79173151764861,-0.611000422725485,3
2004,"historical",-1.19006790015296,1.54756525842395,-2.94670076244531,-0.0277814540109948,-1.77121112322394,-0.311751469006779,-1.19990432711437,1.76591146607739,-3.22085328568476,0.0456601055153712,-1.82268654342925,-0.189429847829181,-1.19704166325008,1.68126285138546,-3.11605930617546,0.0167764975114378,-1.80395074363084,-0.237532841787389,3
2005,"historical",0.266230646018163,2.12274319126304,-1.41312191251682,2.65215072694182,-0.926729394443667,1.10590692528565,-0.163245843834319,2.33093252234394,-1.80886378521348,2.50406919000033,-1.49690336075164,0.659563126855263,0.00420273790550404,2.24819728888332,-1.65759264166058,2.56229993471775,-1.27484586050062,0.835100427688547,3
2006,"historical",-2.45728071186073,0.499626967484249,-2.91303486811255,-1.92306522864675,-2.72438845346772,-2.22940363373483,-3.0219989443281,0.992218660232012,-4.15371047101672,-2.30148344161157,-3.38225669568636,-2.45614318098379,-2.80020061340466,0.779807016352859,-3.66583422525362,-2.15265649137638,-3.12397267441879,-2.36738380748017,3
2007,"historical",-1.22485872873311,2.23828528153935,-3.47198390398588,1.00448066124292,-2.33952842372113,-0.10129614110673,-1.68155793451659,2.6808677694015,-4.35524414719566,1.00643413626511,-3.02555396990745,-0.344714828177061,-1.50375832990676,2.50679502570688,-4.00791589275083,1.00566586000367,-2.75847042486197,-0.251679548484719,3
2008,"historical",1.12282450252896,0.808131676158178,0.255353202813551,1.85438050786589,0.757046499860502,1.55656015238667,1.34003080743467,1.39429239426471,-0.127816979518621,2.64677093362184,0.686660744341094,2.07395470091132,1.2532102383784,1.16577812994914,0.0186486731094179,2.33517581142266,0.712227451856267,1.87049102101289,3
2009,"historical",-1.42818385259299,1.27860668590007,-2.85405258428745,-0.383573700456857,-1.95048892866105,-0.715249486745756,-2.24108185117502,1.71221639703292,-3.96107593123959,-0.536750597886207,-3.09324747781943,-1.38108481114274,-1.92196277476157,1.53006808550534,-3.52575634147828,-0.478199188397672,-2.64384456794351,-1.12006599140321,3
2010,"historical",-0.739076925056729,0.59108549925271,-1.42044198499816,-0.363922540696112,-0.926654117237037,-0.398394395086011,-1.17067502682067,0.753136710403963,-2.01577204371167,-0.570438087154812,-1.4707934966536,-0.748126518375169,-1.00170353825245,0.686084431061952,-1.78166782391789,-0.491498139098813,-1.25680623782927,-0.611721395419731,3
2011,"historical",0.598674849948661,2.31529358055133,-1.71402584658297,2.91655263238845,-0.560264041271232,1.75502519821448,0.965565178879109,3.48818339065745,-2.09432237684441,4.76382098920129,-0.933562726281984,2.49550895674087,0.819904915226978,3.01829583842921,-1.94895516909903,4.03741164518805,-0.788848449753558,2.20433495738998,3
2012,"historical",0.450142510053164,1.20418054735034,-0.529807210590125,1.79441515181598,-0.221993810828244,0.940117370374809,0.167550429179013,1.3446520336573,-0.806184937590814,1.70178083304091,-0.599564772751935,0.654418112563927,0.277671518959776,1.2889339908721,-0.70054038061974,1.73820782779039,-0.452596635455533,0.766777468749534,3
2013,"historical",-0.864494156300227,0.537278479738389,-1.43962975494763,-0.375475501514539,-1.10900348369307,-0.576926356976526,-1.16576941052966,0.703074626276363,-1.94016914789459,-0.567518090322936,-1.46489507063303,-0.7785695418472,-1.04912746527095,0.640439824056525,-1.74883946663442,-0.491990243542786,-1.32769607613503,-0.699271464589216,3
2014,"historical",-0.308784996313107,1.6700745904477,-2.23720075484984,0.66308018858023,-0.794717588759775,0.655422882955261,-0.56247522330139,1.86557192808458,-2.71528829310332,0.580305506319267,-1.13386558811172,0.513931311599576,-0.464462972650457,1.79153075004038,-2.53254076594078,0.61285535345995,-1.00312213570566,0.569575923994702,3
2015,"ssp126",-0.545176110979504,1.84509015214708,-2.3714696869433,1.31815302810411,-1.47684068052131,0.367970677002392,-0.737248013871585,2.5020886583901,-3.03548348984309,1.92812594493699,-2.06993499327587,0.411869724114165,-0.664141500373096,2.24420249710738,-2.78166620582637,1.68826365056689,-1.84034407584309,0.394620852353541,3
2015,"ssp585",-1.0095700101925,2.442967280369,-3.83008564683306,0.440785071788117,-1.7347475511828,0.400687808127786,-1.73516390984718,2.5426204752862,-4.6668460725541,-0.132032428267898,-2.53672965063682,-0.269322828493719,-1.45288519829226,2.50728338655903,-4.34699691022992,0.0616838388628441,-2.21016971686982,-0.00582934232343201,3
2016,"ssp126",0.539473584697303,1.53551745775688,-0.38462266650377,2.31199813204805,-0.346788688978072,1.00152171029784,0.567554068573199,2.36037932770748,-1.08239022927313,3.27126340805072,-0.784300601165563,1.39252621749636,0.556153365024274,2.03142147749274,-0.77820812234179,2.89404736507252,-0.612793634999849,1.22333410870731,3
2016,"ssp585",-0.437118786929059,2.58597561064584,-3.33651427303586,1.63096331897056,-1.47115983987887,1.01257895612434,-0.697879604873176,2.80491690603897,-3.88739332131888,1.38453547304537,-1.73908714383245,0.896877253349676,-0.597352739165807,2.72083496832039,-3.67682145783306,1.48145233250287,-1.63675527500014,0.942381620167822,3
2017,"ssp126",-0.662783665470499,1.69988943536736,-2.5407383070193,0.770752919384099,-1.3795519578978,0.276193655303902,-1.10790818853585,1.43938760164753,-2.7242173323041,0.0356494715943239,-1.67968701860093,-0.299753616651722,-0.933534612727333,1.54227152417369,-2.65408302535378,0.324717387103972,-1.56266061264299,-0.0732604064141115,3
2017,"ssp585",0.819789003370014,6.30609189939748,-4.56292199903425,7.75809773507675,-2.64936536248336,3.51114450457215,0.694261863624525,7.14010007670063,-5.32259458995162,8.58419681662887,-3.25070561287765,3.7026900904126,0.740848957543942,6.81551844446566,-5.032212021206,8.25934629358111,-3.01839971047464,3.62737944691891,3
2018,"ssp126",-2.83177088409383,1.76058942588007,-4.44484856275879,-0.953709563212149,-3.77080154453468,-2.02523204476135,-3.26363297309914,1.70335997448287,-4.91833043655667,-1.51545991991123,-4.1377194996931,-2.43628424137038,-3.09553421820148,1.72691827128191,-4.73734341081458,-1.29453082739732,-3.99603591360356,-2.27462962189493,3
2018,"ssp585",-0.585356253579132,2.13823222895103,-2.9951472833694,1.08506848647986,-1.42056862360863,0.619539261316003,-0.916251066770649,2.50906346315045,-3.72871028905744,1.09243543440473,-1.92059431735834,0.489978544372745,-0.788813824112257,2.36762534252415,-3.44830803093302,1.08953849753589,-1.72798998493633,0.540933279298124,3
2019,"ssp126",-2.15255476624793,2.37895644980065,-4.80323317828773,-0.202826453173986,-3.1274189227849,-0.827215560228028,-2.34825450902323,2.76931665040841,-5.5029693731947,-0.318188225068062,-3.36328765100082,-0.770897076937502,-2.27385937237793,2.61707964542163,-5.23549731200581,-0.272817943996742,-3.27438008656852,-0.793040402563987,3
2019,"ssp585",-0.00307073931666602,2.85130210698289,-3.24924548449009,2.0961320059832,-1.0526721119666,1.62001663327004,-0.299325439251682,3.23161834342541,-3.99793063558826,1.97845915245615,-1.4382177351056,1.54997715891661,-0.185569544481919,3.086332741269,-3.71174798274955,2.0247321587703,-1.29072039610803,1.57751967465189,3
2020,"ssp126",-2.06833167820802,1.35683650116842,-2.86752436952711,-0.501699098102616,-2.85164796826072,-1.66873533254847,-2.59400227297981,1.29744720854929,-3.46475676359787,-1.10282712003233,-3.33958984945354,-2.15862502767078,-2.38946733136976,1.32177156049727,-3.23646647275174,-0.866411305096326,-3.15099534450648,-1.96596776067877,3
2020,"ssp585",-1.92671097334877,3.16639715675333,-5.52102329047074,0.450755601743372,-3.11544426089484,-0.129554814787784,-2.23331625552428,3.35943688202962,-5.91037242209298,0.675379863754983,-3.68766431516391,-0.394788172239926,-2.11416125443534,3.27835258708954,-5.76154488463658,0.587049891439081,-3.46476682737256,-0.290469439334724,3
2021,"ssp126",-1.74750648412865,1.57893207349175,-3.47866203153265,-0.386598673259286,-2.42796038956333,-0.88192871042665,-2.25443019927627,1.76620787672808,-4.16489397755137,-0.681066950522959,-3.04111182365293,-1.29919831013872,-2.05615938859092,1.69085327867916,-3.89504401454523,-0.568507334988238,-2.79998541539227,-1.13671707561377,3
2021,"ssp585",-1.7982863311969,3.04718466510222,-3.70647809327737,1.71597312519947,-3.55541605939508,-0.844190450156664,-1.98329624034035,4.08914899008075,-4.72056639003073,2.71725323298343,-4.33357097700224,-0.614661165495159,-1.9125120580953,3.68004784210919,-4.32173868220836,2.32351551556605,-4.03052584492598,-0.70789874603877,3
2022,"ssp126",-1.64793902194603,1.41559752557579,-3.16636046521856,-0.364597023935299,-2.2896100209514,-0.888728300309763,-2.0420145819238,1.47998781132768,-3.71613699902752,-0.907716900018487,-2.60916342287645,-1.20495337337194,-1.88905453948171,1.45265747069806,-3.50598656839169,-0.69411493267057,-2.48652434288728,-1.08058852502672,3
2022,"ssp585",-0.983700572780121,3.04975660018624,-3.96276587917117,2.13214470275234,-2.54162321054635,0.505832080415405,-1.53764590030422,3.78893353410493,-4.71842666244089,2.65428107156594,-3.6336093862393,0.0527444807641146,-1.32255808687812,3.48708112116838,-4.42957759513255,2.44895912375228,-3.20831669219332,0.230951667249092,3
2023,"ssp126",-1.64561125494798,2.07995195778751,-4.0454082296082,-0.362460097913842,-2.28718683346506,-0.445712767617876,-2.06610489060684,2.27238100164873,-4.68789240178354,-0.663624556675723,-2.7673450575724,-0.755211135018491,-1.90310013502004,2.20078850063905,-4.4423047545191,-0.545180500916372,-2.58205995207188,-0.633497825270516,3
2023,"ssp585",-1.38761872944083,0.232724638338304,-1.65610015098003,-1.24342553124784,-1.45971532853733,-1.25337801867123,-1.66559846208124,0.594937198552719,-2.1864705464129,-1.01725847040632,-1.9897684579187,-1.40516241991541,-1.55677237407699,0.385255852531713,-1.81558323514453,-1.11402244374301,-1.77814733924399,-1.42736694354323,3
2024,"ssp126",-3.37108192454227,2.56528560967109,-5.98478067775903,-0.857118477201359,-4.62806364821273,-2.06423254793389,-3.82076290280093,3.45731006200933,-6.84657682796468,-0.0525665058925406,-5.70486110125512,-2.30785594021905,-3.64706652124027,3.09434978109198,-6.51715783506723,-0.368943965370785,-5.28612779917502,-2.2120208643268,3
2024,"ssp585",-3.33070433675777,2.38838325311469,-6.00713311551202,-1.41636382581459,-4.28787459222936,-1.99248994738065,-3.88498242636646,2.01335352085183,-6.20602985905942,-2.60980047299137,-4.522573403054,-2.72445871001998,-3.66799100838865,2.1509642703781,-6.12781683036016,-2.14043739686814,-4.4317678141489,-2.43807809740289,3
2025,"ssp126",-0.224674829608238,3.53684178085381,-2.97440373810896,3.76524086316685,-2.21963267599578,1.15018962464212,-0.446253788711814,4.53352994207187,-3.63085101493329,4.74419005711523,-3.04147571162534,1.14604482439892,-0.362725525809199,4.14051211600099,-3.37267885816917,4.35923362175179,-2.7237050995897,1.14225114037078,3
2025,"ssp585",-3.0291037710168,0.610332065559064,-3.54469152339999,-2.35521833946277,-3.36604648679382,-2.77130989482521,-3.87909241491324,0.0669995551840774,-3.95115564886033,-3.81868646451948,-3.90929539011012,-3.84306079793969,-3.5473126079548,0.279009353522031,-3.79131999874939,-3.24312352817941,-3.69940714784249,-3.4253089125575,3
2026,"ssp126",-2.46969018147212,1.50735602124341,-4.1180242803345,-1.16140723819484,-3.12383165311076,-1.64552313204093,-3.28664101838995,1.59245129041435,-5.0273196372534,-1.90304780325848,-3.97843762595568,-2.41630170895822,-2.96870513287446,1.56446786677218,-4.67974421509459,-1.61137023677893,-3.64737258092223,-2.1131855917644,3
2026,"ssp585",-2.87157767658841,2.70426978507189,-5.96361085119924,-0.947972416541956,-3.83338030661164,-1.325561089283,-3.24521618807516,3.12604513141495,-6.85425946333834,-1.38357063600025,-4.17603896411262,-1.44069455044357,-3.10154300633546,2.96078170630814,-6.51381170342857,-1.21225553458921,-4.04618674220858,-1.3954086577889,3
2027,"ssp126",-4.55980525914407,4.99120880474036,-9.96824775878697,-0.131134059756078,-6.77414085883806,-1.85558400932262,-5.29946751711936,5.08237813741992,-10.9358952893832,-1.06577526387493,-7.41631364374157,-2.48125363098743,-5.00975041359632,5.04313940049265,-10.5553830560934,-0.698193061941972,-7.16552908942349,-2.23693409234777,3
2027,"ssp585",-1.49453779390389,5.3972253561886,-6.27745879048143,4.35709489675601,-4.42035413923384,0.896922704384886,-1.83554012434896,6.48750608213125,-7.11846173388426,5.40546300725064,-5.45604169014876,0.805920680418691,-1.70450484223363,6.05679517572865,-6.7969908819044,4.99320867039688,-5.05336159854889,0.841738177601757,3
2028,"ssp126",-1.81718023663952,1.06183105843916,-2.66626013604628,-0.626622865473948,-2.41245892222231,-1.39264028693615,-2.5386924511464,0.352115849832704,-2.82701716505163,-2.14626165838889,-2.73490784752515,-2.39453009419378,-2.25671555522633,0.63204560806164,-2.76380198164061,-1.54860753060084,-2.61076956753908,-2.00317234201919,3
2028,"ssp585",-1.82840140323975,2.61185887592424,-4.81011288988833,0.0546969251452886,-2.76995056743227,-0.337545659915463,-2.2857532683096,3.07383338365859,-5.66315971287763,0.34809330375624,-3.60267655434252,-0.597050046025592,-2.10901679678982,2.88874880136191,-5.33708512405932,0.232719773897069,-3.27988508213326,-0.494982633155068,3
2029,"ssp126",-3.62220823284382,2.89294143950879,-5.88002475092582,-0.361209778610731,-5.25270745996037,-2.49329997380282,-4.36123889188196,3.11077312133934,-6.98177932355431,-0.923414846662102,-6.08015091449189,-3.05096867604578,-4.07264261605653,3.02400594060028,-6.54853159676087,-0.70230692210079,-5.7578104630344,-2.83469812570436,3
2029,"ssp585",-2.33649197586372,3.33264486558839,-5.06996831341575,1.37600878408921,-4.19274235584018,-0.969753807087702,-2.90625096970038,4.17890972111798,-5.84483252960791,1.87768010281651,-5.29821650595882,-1.43696018974661,-2.68501487488105,3.84139581389067,-5.54864300767816,1.680405715366,-4.86772517000458,-1.2532008084825,3
2030,"ssp126",-3.17759994853703,2.31613738040535,-5.36260558290075,-0.749505446647575,-4.39164719948175,-2.08509713135517,-3.86280740565551,2.34691099450909,-6.37895328043883,-1.7330988398297,-4.92766168856841,-2.60473446826385,-3.59706536921453,2.32537769231294,-5.99045742225153,-1.3462643800613,-4.72246586379114,-2.40036934269603,3
2030,"ssp585",-2.31949947953496,2.65243599767579,-5.02911393478104,0.27179828574191,-3.6151483621734,-0.96469225191192,-2.79420490739758,3.5069811329219,-6.09591296528727,0.887156346853273,-4.634885534523,-1.14335087845273,-2.61142446323788,3.17048431838454,-5.68813223643452,0.645176428853489,-4.23972490928356,-1.07307057663955,3
2031,"ssp126",-3.93887591791031,2.25781011176131,-6.15491101121008,-1.64148969430633,-5.08756902971231,-2.83085837126043,-4.8501198869124,1.9838033666444,-6.77806809688725,-2.81482063415201,-5.86776951329259,-3.88614578192497,-4.49404916541167,2.09486325025084,-6.53986817045255,-2.35336487063132,-5.56439131280185,-3.47113966289123,3
2031,"ssp585",-3.09600658130821,2.50450028525847,-5.94288699648734,-1.23213975654856,-4.02793999368803,-1.67256637371864,-3.88843101599982,2.4427783066937,-6.69762292636183,-2.26361593421808,-4.70083855689069,-2.48383506081881,-3.57956087728147,2.45079655632541,-6.40912738148912,-2.12516942910573,-4.30675660136933,-2.16477762517764,3
2032,"ssp126",-2.85637073250714,1.03251687111849,-3.8039761725052,-1.75597082395005,-3.40657068678569,-2.38256801250811,-3.54875405485346,0.338189158630949,-3.81129931891083,-3.16713287528296,-3.7395646446387,-3.41748142282477,-3.27887272686462,0.609823907457833,-3.8084196063033,-2.61214123589527,-3.6122384723493,-3.01409928714529,3
2032,"ssp585",-3.23948426088675,2.98271380391118,-6.55405260910545,-0.771762467473881,-4.47334515759319,-1.5822000867774,-4.00839996013954,2.92488168561944,-7.13634494369441,-1.34129419909568,-5.34195284066146,-2.4444274683621,-3.71025575723355,2.94193212360142,-6.90736760467775,-1.11730479325988,-5.00673123922038,-2.11169983351145,3
2033,"ssp126",-4.48678011469849,1.78625671270613,-6.26072671251021,-2.68846267400432,-5.38593883504558,-3.59980681579264,-5.04173141286028,1.91067394967878,-7.24688305459348,-3.87870214128879,-5.62324604864603,-3.93915559199368,-4.82709637108503,1.81272214272583,-6.86992775145016,-3.41059647433992,-5.53534631945759,-3.80568068090247,3
2033,"ssp585",-1.60611018875381,2.52816533200118,-4.47523981874593,0.295028651085695,-2.55667960867357,-0.171545373757754,-2.3331119164615,2.77934314791813,-5.39667711099823,0.0267253637818463,-3.51303055658317,-0.801329319193132,-2.05058719909158,2.68195674476156,-5.04446047048588,0.132231428565653,-3.14199651292019,-0.553650563394426,3
