"Date","scenario","Zoop_Mean","Zoop_SD","Zoop_Min","Zoop_Max","Zoop_Q25","Zoop_Q75","Fish_Mean","Fish_SD","Fish_Min","Fish_Max","Fish_Q25","Fish_Q75","TCB_Mean","TCB_SD","TCB_Min","TCB_Max","TCB_Q25","TCB_Q75","n_models"
2002,"historical",-0.771677492617719,0.530998589903992,-1.12404632749274,-0.160939677268464,-1.07704640029235,-0.595493075180208,-1.10159184371333,0.56349024171919,-1.51515840683591,-0.459787555862712,-1.42249398763865,-0.894808562152045,-0.973598940363301,0.54828548927035,-1.32969986976983,-0.342215183477252,-1.28929081880633,-0.795548475660038,3
2003,"historical",-0.368573572697988,1.09181371321643,-1.29957674014618,0.833122286349221,-0.969421502221592,0.096928011026107,-0.51251396905845,1.01574903986119,-1.36388667961487,0.611827875548223,-1.07468489136179,-0.0868276137802408,-0.456428171602481,1.04584443113525,-1.33858943902026,0.698889256060283,-1.03408688543386,-0.0153475378935914,3
2004,"historical",-1.13783696004299,1.38328548484452,-2.45673509357448,0.30190661369234,-1.85770874691065,-0.478387893277241,-1.27280610848891,1.71992471250427,-2.91830093826884,0.512957968021478,-2.1656881467441,-0.450058693598941,-1.22142011599465,1.58993318467019,-2.74184408292817,0.429926398447147,-2.04709337321556,-0.461208132527896,3
2005,"historical",-0.219653002302366,1.72515842130069,-1.29051276321712,1.77046451057816,-1.21471175874263,0.315776878155011,-0.678744022962366,2.10797865930226,-2.11663360278948,1.74106207677108,-1.88864707282909,0.040200766951193,-0.499501323348143,1.95330193181351,-1.73197905755111,1.75262794743167,-1.62556595873805,0.11673754375334,3
2006,"historical",-2.7217689755589,0.922632841568776,-3.72043861127431,-1.90111565626328,-3.13209563520671,-2.22243415770119,-3.26997655090008,0.883984446695413,-3.86709669650661,-2.25446867610386,-3.77773048829819,-2.97141647809682,-3.05486567087623,0.862513720463301,-3.81102923651613,-2.11545295670962,-3.52457202795953,-2.67678388805628,3
2007,"historical",-0.579446975449091,1.65402129469136,-2.2971133751334,1.00257572088698,-1.37045832361713,0.279386224393063,-0.900290625582608,2.11258124674175,-3.03566483231051,1.18873494862037,-1.9448034126841,0.167396477781342,-0.775598108959208,1.93151600306225,-2.74514498330944,1.11549640950471,-1.72114536819117,0.20917532821591,3
2008,"historical",0.75002099902224,1.64757165635074,-0.794031351316769,2.48455385851646,-0.117245430724869,1.52204717419174,0.688538795292151,2.25310254029966,-1.23596314450848,3.16693298728018,-0.550658300701863,1.65078976519247,0.711101581074805,2.01419504794431,-1.06701239696496,2.89850933240358,-0.382602294589584,1.60015857009469,3
2009,"historical",-1.3323845060446,2.0874735331239,-3.6637808943913,0.363397560544934,-2.18027553933937,-0.166686311871253,-2.01912051601945,2.46857493746361,-4.8280772936723,-0.194899839792743,-2.9312308541328,-0.614642127193017,-1.75021800503691,2.31603713719803,-4.37008454201696,0.0247448508876754,-2.63769943299921,-0.440284736546886,3
2010,"historical",-0.0576228473330663,1.09464018329306,-1.31657866630303,0.669373343982076,-0.421120942990638,0.571855062151916,-0.566763647116867,1.47858988465892,-2.26157113460145,0.459382179779734,-1.07983656056517,0.280640096625421,-0.367253469784183,1.32661910321003,-1.88984474163413,0.539661907819429,-0.82071115858599,0.394042166140789,3
2011,"historical",0.566776909661417,1.40343861963366,-0.950832311003772,1.81780773739128,-0.0587385042035117,1.32558151999401,0.801115435363578,2.44080685238871,-1.35873806765858,3.44910236581546,-0.522878029862365,1.88104218687466,0.707440096231853,2.01182364472619,-1.20279549105323,2.8074091371033,-0.342544424203868,1.66255788987439,3
2012,"historical",0.863851254789971,2.83904138365731,-1.49215186711776,4.01595842216149,-0.712202328895788,2.04185281574383,0.645499302180018,3.35495517680794,-1.80803196556236,4.46858203476012,-1.26604206411003,1.87226493605121,0.730240589322721,3.14849331829198,-1.68727084452848,4.29053602008015,-1.04990712605599,1.93899630624832,3
2013,"historical",-1.11812689793035,1.58047119218882,-2.63850003362697,0.516266931113937,-1.93532381245249,-0.357940330082034,-1.78097514017797,2.05937519649004,-3.32761129927465,0.556620294397093,-2.9497728574655,-1.00765706062962,-1.52275136464035,1.85829893745565,-3.06416371468023,0.540746717960703,-2.55450040594087,-0.752045189620406,3
2014,"historical",-0.855771890888114,1.8496607802806,-2.91591179843461,0.662265964605117,-1.61479081863473,0.174298062885132,-1.19212995275604,1.93381464684418,-3.32693942040322,0.442355455206667,-2.0093726567374,-0.124725218932457,-1.06132766500189,1.90302258435178,-3.16980335311306,0.52886042024781,-1.85642170762673,-0.00708982094630106,3
2015,"ssp126",-0.734000381536111,1.80465266527205,-2.64851415748423,0.935821586660223,-1.56891136563428,0.223256506437949,-1.16811744905098,1.73677123512326,-3.17017292691594,-0.0660712919230094,-1.71914052761496,-0.167089710118491,-0.99925327887328,1.72135408096921,-2.97074251612427,0.205540449821166,-1.6016501432205,-0.0135086602477862,3
2015,"ssp534-over",-1.60716077509759,2.12402667973789,-4.0084274859012,0.0258242588347324,-2.42365329206374,-0.406527419695778,-2.34369836362772,2.45826005456598,-5.01040796058298,-0.168003111411376,-3.43154598973589,-1.01034356515008,-2.05764758415993,2.32730353006778,-4.62735031949568,-0.0917583246887214,-3.04059221389554,-0.772796216492056,3
2015,"ssp585",-0.591434559276394,1.96945346549161,-2.39291314610931,1.51128357281558,-1.64279362532238,0.309304734140065,-1.22737034210709,1.9917702610925,-3.19681974070634,0.785994514264126,-2.2340527702927,-0.242645642807469,-0.980167473472373,1.98423581343638,-2.88948584392689,1.0713368619503,-2.00591964118371,-0.0255082882451135,3
2015.99649122807,"ssp534-over",-100,0,-100,-100,-100,-100,-100,0,-100,-100,-100,-100,-100,0,-100,-100,-100,-100,2
2016,"ssp126",-0.516970092311633,1.79408131262519,-1.72159476906013,1.54492687787995,-1.54791857740743,0.0853422460626155,-0.604651141471706,3.02566327372003,-2.88083103072619,2.82884553830146,-2.32139948135829,0.533438803155535,-0.571569436400581,2.5400400547677,-2.42476569715098,2.3237976479608,-2.01925297858127,0.355028693974618,3
2016,"ssp534-over",-1.45178853055327,NA,-1.45178853055327,-1.45178853055327,-1.45178853055327,-1.45178853055327,-1.80925490063913,NA,-1.80925490063913,-1.80925490063913,-1.80925490063913,-1.80925490063913,-1.66864035733128,NA,-1.66864035733128,-1.66864035733128,-1.66864035733128,-1.66864035733128,1
2016,"ssp585",-0.583055614007004,1.84484165294627,-2.67409496929224,0.814751638539603,-1.28195924028031,0.462464063635616,-1.03075979008522,1.75036383517766,-3.03068871487933,0.222160750172685,-1.65722006021418,-0.030795327688168,-0.855944092876871,1.76538475266741,-2.89436274599808,0.178110128637516,-1.37297120363406,0.163265233683735,3
2016.99298245614,"ssp534-over",-100,0,-100,-100,-100,-100,-100,0,-100,-100,-100,-100,-100,0,-100,-100,-100,-100,2
2017,"ssp126",-1.36023387143273,0.561564630727875,-1.99259197185588,-0.91976781825441,-1.58046689802189,-1.04405482122115,-1.87296821563683,1.01016519775547,-2.98906274946584,-1.02135073493336,-2.29877695598857,-1.31492094872232,-1.67163334479772,0.832789178865321,-2.59703241655037,-0.982515534626502,-2.01619224988332,-1.20893380892139,3
2017,"ssp534-over",6.16417642971297,NA,6.16417642971297,6.16417642971297,6.16417642971297,6.16417642971297,6.74543670587984,NA,6.74543670587984,6.74543670587984,6.74543670587984,6.74543670587984,6.51678960753443,NA,6.51678960753443,6.51678960753443,6.51678960753443,6.51678960753443,1
2017,"ssp585",0.492381771759068,3.33655057166594,-2.32617485981537,4.17638503866458,-1.34961986169369,1.90166008754629,0.212325320989402,3.85508194093131,-2.72517023810926,4.57762219411568,-1.97032311557374,1.68107310053873,0.321033352413315,3.64865420747876,-2.57263410364761,4.41978978219299,-1.72834486247652,1.76786708044378,3
2017.98947368421,"ssp534-over",-100,0,-100,-100,-100,-100,-100,0,-100,-100,-100,-100,-100,0,-100,-100,-100,-100,2
2018,"ssp126",-2.68081560083334,0.729890895205942,-3.38187544129983,-1.92515971998,-3.05864354126,-2.33028568060009,-3.18984998387906,0.526623836257777,-3.77904032876845,-2.7649715890621,-3.40228918128754,-2.89525481143437,-2.99105875767584,0.556747623182881,-3.62720399187302,-2.5926285231664,-3.19027387493056,-2.67298614057725,3
2018,"ssp534-over",2.61347047986183,NA,2.61347047986183,2.61347047986183,2.61347047986183,2.61347047986183,2.45063543267903,NA,2.45063543267903,2.45063543267903,2.45063543267903,2.45063543267903,2.51468894291167,NA,2.51468894291167,2.51468894291167,2.51468894291167,2.51468894291167,1
2018,"ssp585",0.548709954143613,3.22194871966453,-2.48085821584423,3.93358523469333,-1.14372768613124,2.06349403913754,0.0711627271957825,3.67561885075985,-3.26454133102449,4.01167459953824,-1.89909320897545,1.73901475630592,0.256135792332347,3.5002411237343,-2.96493888063119,3.98095702358213,-1.60627482329254,1.86667312881411,3
2018.98596491228,"ssp534-over",-100,0,-100,-100,-100,-100,-100,0,-100,-100,-100,-100,-100,0,-100,-100,-100,-100,2
2019,"ssp126",-0.275522465568296,3.20542762690336,-2.58007169421909,3.38504956151722,-2.10580847911105,0.876752148757099,-0.4762250571025,4.22052491154861,-3.25859073316293,4.38002076195894,-2.90434796663322,0.914957780927713,-0.399761501216079,3.82200582473435,-2.9991925621824,3.98863451513251,-2.59395950939037,0.899954029267079,3
2019,"ssp534-over",-1.20163783056439,NA,-1.20163783056439,-1.20163783056439,-1.20163783056439,-1.20163783056439,-1.541506814173,NA,-1.541506814173,-1.541506814173,-1.541506814173,-1.541506814173,-1.40781445619496,NA,-1.40781445619496,-1.40781445619496,-1.40781445619496,-1.40781445619496,1
2019,"ssp585",-1.52397304448423,1.61530836467672,-2.92635555570914,0.242212850622939,-2.40706599203782,-0.822781788871781,-2.02396916760866,1.64836682401602,-3.76928030405417,-0.493643496472518,-2.78913200317673,-1.1513135993859,-1.8303838272613,1.62146427241792,-3.44702974740764,-0.204143778857402,-2.64350385146325,-1.02206086718813,3
2019.98245614035,"ssp534-over",-100,0,-100,-100,-100,-100,-100,0,-100,-100,-100,-100,-100,0,-100,-100,-100,-100,2
2020,"ssp126",-1.57135333234502,3.15858063927543,-5.21751439396242,0.327646822833135,-2.5208534099341,0.251727198463679,-2.17772085603327,3.40845024587972,-6.11078613927891,-0.0855650201609191,-3.22379877396945,-0.211188214410453,-1.94248251958987,3.31580726047182,-5.76928790028423,0.0769778075127599,-2.95221268314118,-0.0290798292426877,3
2020,"ssp534-over",-1.77279770466432,NA,-1.77279770466432,-1.77279770466432,-1.77279770466432,-1.77279770466432,-2.03589407878029,NA,-2.03589407878029,-2.03589407878029,-2.03589407878029,-2.03589407878029,-1.93240133208252,NA,-1.93240133208252,-1.93240133208252,-1.93240133208252,-1.93240133208252,1
2020,"ssp585",-1.45482637304695,2.62928706219495,-4.41203609006759,0.619037649689177,-2.49175838441501,0.0237784854633713,-1.89943814839091,2.93299075988482,-5.00082584180524,0.829593756312928,-3.26395410074283,-0.348744301683751,-1.72669781329034,2.80587933999911,-4.77573122260257,0.746768480283555,-2.96343096007729,-0.202181108634228,3
2020.97894736842,"ssp534-over",-100,0,-100,-100,-100,-100,-100,0,-100,-100,-100,-100,-100,0,-100,-100,-100,-100,2
2021,"ssp126",-2.62004016421126,2.20828636570127,-5.13493308143563,-0.99788302010559,-3.43111873626409,-1.36259370559907,-3.45941177494316,2.33917578172813,-6.03221224209433,-1.46078499384674,-4.45872516549137,-2.17301154136757,-3.13091903658674,2.28007977314747,-5.67925456564111,-1.28381733569725,-4.05446988703148,-1.85675127205956,3
2021,"ssp534-over",-0.319475066767961,NA,-0.319475066767961,-0.319475066767961,-0.319475066767961,-0.319475066767961,0.481011907132364,NA,0.481011907132364,0.481011907132364,0.481011907132364,0.481011907132364,0.166128830909444,NA,0.166128830909444,0.166128830909444,0.166128830909444,0.166128830909444,1
2021,"ssp585",-0.708890847113988,2.13591085396275,-2.76524094274059,1.49855659893402,-1.81261457013799,0.319284200699316,-0.851194870155077,3.22054604005524,-3.80952180445183,2.57941501144497,-2.5664998109551,0.627968596993298,-0.796907931511453,2.79290081626785,-3.39868208584428,2.15424379318696,-2.27248379386066,0.50397914565496,3
2021.97543859649,"ssp534-over",-100,0,-100,-100,-100,-100,-100,0,-100,-100,-100,-100,-100,0,-100,-100,-100,-100,2
2022,"ssp126",-0.400562255305854,2.87536705106649,-2.80800538802425,2.78328527937054,-1.99248602264405,0.803159311053344,-0.567660701823048,3.48579948764488,-3.32123765945069,3.35159872508081,-2.52729041527498,0.809127776990773,-0.503812815824395,3.24673342860369,-3.1250287030986,3.12804444889795,-2.31974144818557,0.806795127812706,3
2022,"ssp534-over",1.92893049959005,NA,1.92893049959005,1.92893049959005,1.92893049959005,1.92893049959005,2.77219633855769,NA,2.77219633855769,2.77219633855769,2.77219633855769,2.77219633855769,2.44048557985033,NA,2.44048557985033,2.44048557985033,2.44048557985033,2.44048557985033,1
2022,"ssp585",-1.27118052823102,2.96752634366911,-3.36150951099022,2.12538910864091,-2.96946534666699,-0.226016036851425,-1.98812712384467,4.35477442765278,-5.34216027852434,2.93340891155374,-4.44889514154388,-0.311110546504841,-1.70967754306728,3.8089049985166,-4.56293503957847,2.61556268858458,-3.87229765889322,-0.283048794811689,3
2022.97192982456,"ssp534-over",-100,0,-100,-100,-100,-100,-100,0,-100,-100,-100,-100,-100,0,-100,-100,-100,-100,2
2023,"ssp126",-2.64484686163661,0.394978123626107,-3.00899188962587,-2.22495820629277,-2.85479118930852,-2.46277434764197,-3.36329034010072,0.731030200579685,-4.01753972935649,-2.57424199739513,-3.75781451145351,-3.03616564547284,-3.08246014808504,0.566991311070408,-3.49942714569246,-2.43684618933941,-3.40526712745785,-2.87397664928132,3
2023,"ssp534-over",-0.0488614583210572,NA,-0.0488614583210572,-0.0488614583210572,-0.0488614583210572,-0.0488614583210572,0.0754899211291902,NA,0.0754899211291902,0.0754899211291902,0.0754899211291902,0.0754899211291902,0.026574515669097,NA,0.026574515669097,0.026574515669097,0.026574515669097,0.026574515669097,1
2023,"ssp585",-1.72882159174459,1.44085536026068,-3.05587699309047,-0.196238576082449,-2.49511309957566,-1.06529389107165,-2.04841125928248,1.96087479196491,-3.44366676670046,0.19355340764469,-3.16939359274607,-1.35078350557349,-1.92410879581571,1.74510162376217,-3.29541454056401,0.0402231188018843,-2.9062747531245,-1.23845592344156,3
2023.96842105263,"ssp534-over",-100,0,-100,-100,-100,-100,-100,0,-100,-100,-100,-100,-100,0,-100,-100,-100,-100,2
2024,"ssp126",-2.91465190239859,0.933266640857102,-3.98851470136855,-2.29961391114309,-3.22217089802634,-2.37772050291361,-3.15576364201439,1.71578024166074,-4.73036351866118,-1.32712885887818,-4.0700810335825,-2.368463703691,-3.0636374817971,1.36877504692251,-4.44675434146062,-1.70966985557416,-3.74062129490857,-2.37207905196534,3
2024,"ssp534-over",-2.76074655946619,NA,-2.76074655946619,-2.76074655946619,-2.76074655946619,-2.76074655946619,-2.72941368322482,NA,-2.72941368322482,-2.72941368322482,-2.72941368322482,-2.72941368322482,-2.74173892121055,NA,-2.74173892121055,-2.74173892121055,-2.74173892121055,-2.74173892121055,1
2024,"ssp585",-3.20696582821035,2.11682954444643,-4.54229852262044,-0.766270359227857,-4.42731356270159,-2.5392994810053,-3.53360640949277,1.63199995337214,-4.75576835392912,-1.68028392131028,-4.46026765358401,-2.92252543727459,-3.40673645055739,1.8117141430232,-4.58624111329859,-1.32069380679446,-4.44975777243885,-2.81698411918679,3
2024.9649122807,"ssp534-over",-100,0,-100,-100,-100,-100,-100,0,-100,-100,-100,-100,-100,0,-100,-100,-100,-100,2
2025,"ssp126",-0.280764584472693,1.66234140097683,-1.79368137090252,1.49877299991256,-1.17053337666532,0.475693808742221,-0.634659186878542,2.38437106461271,-2.67646801779886,1.98577262667275,-1.94487509365419,0.386245228581618,-0.498693261015378,2.10343602662272,-2.33897823722118,1.79420431189245,-1.64514204746929,0.421449227087523,3
2025,"ssp534-over",-0.547570712797466,NA,-0.547570712797466,-0.547570712797466,-0.547570712797466,-0.547570712797466,-0.713178119562879,NA,-0.713178119562879,-0.713178119562879,-0.713178119562879,-0.713178119562879,-0.648034061773268,NA,-0.648034061773268,-0.648034061773268,-0.648034061773268,-0.648034061773268,1
2025,"ssp585",-4.05229496387608,3.10363001145162,-7.56190828096838,-1.66941185986372,-5.24373651588226,-2.29748830532993,-4.83473447155028,2.82824579525905,-8.08937072883747,-2.97400382618098,-5.76509979423494,-3.20741634290669,-4.52882724600297,2.93011241415734,-7.88188578080911,-2.46075282638658,-5.56286445581117,-2.8522979785999,3
2025.96140350877,"ssp534-over",-100,0,-100,-100,-100,-100,-100,0,-100,-100,-100,-100,-100,0,-100,-100,-100,-100,2
2026,"ssp126",-3.75607228047771,2.69894040123156,-6.19220313773741,-0.854786983818041,-5.20671492880755,-2.53800685184787,-4.71305950311202,3.08645134788399,-7.45752984412156,-1.37179060172701,-6.38369395380452,-3.34082433260725,-4.34062025974929,2.93504520293231,-6.95979536657981,-1.16839166118457,-5.92673455903166,-3.03103270633403,3
